latitude,longitude,business_id,address,business_name,business_type,community_id
39.959629050000004,-83.02458002649925,20426772,894 W BROAD ST,The Nest Theatre Comedy Club,Theater/Concert Hall,374.0
39.96951135609608,-82.83698272807489,20426782,530 MCNAUGHTEN RD,Prince of Peace Lutheran Church,House of Worship,367.0
39.94179981626068,-83.07004321294781,20426786,650 S WARREN AVE,End Time Apostolic,House of Worship,370.0
39.922690599999996,-82.98852453262333,20426809,258 HOSACK ST,Reeb-Hosack Community Baptist Church,House of Worship,365.0
40.02871992671882,-83.02910681976324,20426840,3349 OLENTANGY RIVER RD,Union Cemetery,Cemetery,393.0
40.00164575,-83.01973744224524,20426851,411 WOODY HAYES DR,Ohio Stadium,Arena/Stadium,362.0
40.11322802307103,-82.9937273791854,20426853,7349 WORTHINGTON-GALENA RD,Vista Community Church,House of Worship,386.0
39.959284434194565,-82.84983713618318,20426870,1000 NOE-BIXBY RD,Bethany Lutheran Church,House of Worship,367.0
39.95879033333333,-83.01529173333334,20426873,72 S GIFT ST,Old Franklinton Post Office,Historic Site,374.0
40.126538636363634,-83.08986433333334,20426876,7860 SAWMILL RD,Apostolic Christian Church,House of Worship,384.0
39.9974759,-83.0073721,20426885,1722 N HIGH ST,Newport Music Hall,Theater/Concert Hall,362.0
39.947433,-83.052173,20426889,1995 SULLIVANT AVE,Mt Pisgah Baptist Church,House of Worship,370.0
39.955269,-82.954736,20426892,581 SEYMOUR AVE,Bethel Baptist Missionary Church,House of Worship,371.0
39.98622424,-82.95260992,20426900,1921 E 5TH AVE,Church New Hope Church of God,House of Worship,372.0
40.072426991032955,-83.01687819290116,20426941,76 CHARLESTON AVE,North Baptist Church,House of Worship,376.0
39.91611485,-82.87546397373481,20426951,4500 REFUGEE RD,Ebenezer Baptist Church,House of Worship,377.0
39.97040392857143,-82.95737517857143,20426979,143 WOODLAND AVE,Woodland Christian Church,House of Worship,371.0
39.968877,-82.9610296,20427002,1506 E LONG ST,St. Philip Lutheran Church,House of Worship,371.0
40.03108,-82.960892,20427003,1911 OAKLAND PARK AVE,First Church-Christ Apostolic,House of Worship,373.0
39.97164992076287,-82.83699503303895,20427029,409 MCNAUGHTEN RD,Laurel Canyon Church of Christ,House of Worship,367.0
39.955034,-82.954491,20427035,1680 E FULTON ST,Good Samaritan Baptist Church,House of Worship,371.0
39.947353,-82.925736,20427042,2685 E LIVINGSTON AVE,Brookwood Presbyterian Church,House of Worship,388.0
40.0702327700842,-82.86253055499422,20427044,5524 N HAMILTON RD,Lazer Kraze,Other,392.0
39.947593,-82.95207475000001,20427050,959 BULEN AVE,Bethany Baptist Church,House of Worship,360.0
39.963686,-82.966292,20427097,115 WILSON AVE,Word Church of God in Christ,House of Worship,371.0
39.92475725,-82.98745964626775,20427109,295 REEB AVE,St. Ladislas Convent,House of Worship,365.0
40.08606495,-82.9748462,20427132,5800 KARL RD,Grace and Mercy Fellowship Center,House of Worship,378.0
40.08644005,-82.87721552742235,20427138,5400 LITTLE TURTLE WAY,The Golf Club at Little Turtle,Golf Course,392.0
40.0054147,-83.01913454662876,20427176,410 WOODY HAYES DR,St. John Arena,Arena/Stadium,362.0
39.910046739130436,-82.96651244927536,20427193,2665 LOCKBOURNE RD,Temple of Compassion Cathedral,House of Worship,359.0
39.99058642105263,-82.92560529824561,20427194,2940 E 11TH AVE,East Mt Olivt Baptist Church,House of Worship,387.0
39.92650165,-82.82188856874677,20427204,6519 TUSSING RD,Eastgate Assembly of God,House of Worship,367.0
40.016782176470585,-82.96533952941176,20427220,2432 CLEVELAND AVE,Ebenezer Haician,House of Worship,373.0
39.999325,-82.954406,20427259,2000 E 17TH AVE,Springhill Baptist Church,House of Worship,372.0
39.932622776177304,-83.07572141879162,20427262,1100 S HAGUE AVE,Crossroads United Methodist Church,House of Worship,370.0
39.955382150000005,-83.00334733643408,20427264,139 W MAIN ST,Columbus Cultural Arts Center,Other,379.0
39.93461692702059,-82.89776921787433,20427269,1850 COURTRIGHT RD,Redeemer's On Courtright,House of Worship,388.0
39.933248,-82.96464,20427277,1591 LOCKBOURNE RD,VFW Post 3426,Other,365.0
39.9716667,-83.155,20427283,5755 FEDER RD,The Church Next Door,House of Worship,390.0
40.01391916578187,-82.97505658840139,20427304,1311 E HUDSON ST,St. James Baptist Church,House of Worship,364.0
40.010984410535755,-83.0224067478139,20427341,2355 OLENTANGY RIVER RD,Nicklaus Museum,Museum,393.0
39.955388,-83.066492,20427374,2480 W BROAD ST,Hillcrest Baptist Church,House of Worship,370.0
39.99139325,-83.036934125,20427396,1118 KING AVE,Christian Science Second Church,House of Worship,369.0
40.024002949999996,-82.98767356413171,20427401,914 E WEBER RD,Life Church,House of Worship,373.0
39.95659229520505,-83.03270477486096,20427404,89 WEST PARK AVE,West Park United Methodist Church,House of Worship,374.0
39.983016785714284,-82.96018978571429,20427414,1632 OLD LEONARD AVE,God's House of Prayer,House of Worship,372.0
40.0143676,-82.98507839999999,20427421,931 E HUDSON ST,Word At Work Ministries,House of Worship,364.0
39.97534580737587,-82.97091132206468,20427439,455 TREVITT ST,Trevitt New Life Ministries,House of Worship,371.0
39.945021,-82.969059,20427455,996 OAKWOOD AVE,Family Missionary Baptist Church,House of Worship,365.0
40.0113824,-83.00213879827598,20427465,2350 INDIANOLA AVE,Maynard Avenue United Methodist,House of Worship,362.0
40.02985445,-82.97120415,20427474,48 E NORTH BROADWAY,North Broadway United Methodist Church,House of Worship,373.0
39.956475716181565,-82.9642875956365,20427481,1276 E MOUND ST,Mt Ivory Baptist Church,House of Worship,371.0
39.945696,-83.06114,20427495,496 S WHEATLAND AVE,First United Brethren In Christ,House of Worship,370.0
39.9529857,-82.99362965,20427522,200 E LIVINGSTON AVE,Livingston United Methodist Church,House of Worship,379.0
39.93124175,-82.98432280301793,20427557,1571 PARSONS AVE,Assembly Of Faith Church,House of Worship,365.0
40.023841450000006,-82.9828312433206,20427571,1088 E WEBER RD,The Way of Holiness Church,House of Worship,373.0
39.976592,-82.869443,20427576,4831 E BROAD ST,Columbus Country Club,Golf Course,367.0
39.954938454545456,-82.96698727272728,20427581,527 WILSON AVE,City of Zion Church,House of Worship,371.0
39.947177897959186,-82.92251671428572,20427583,2777 E LIVINGSTON AVE,Christ the King Catholic Church,House of Worship,388.0
39.990252587329174,-82.85924649625788,20427609,592 CLAYCRAFT RD,Science Kinetics,Museum,391.0
39.98960485,-83.01391166602941,20427624,1385 NEIL AVE,H2O Church,House of Worship,362.0
39.96848188888889,-82.96948038888888,20427642,1197 E LONG ST,Calhoun Temple Church,House of Worship,371.0
39.9858453,-83.01325056149281,20427667,296 W 4TH AVE,Fourth Avenue Christian Church,House of Worship,383.0
39.92371695,-82.98743100891264,20427669,293 E BARTHMAN AVE,Clair United Methodist Church,House of Worship,365.0
40.08317108188626,-82.95111927766393,20427671,5550 CLEVELAND AVE,Church At Northpoint,House of Worship,378.0
40.05231681962988,-83.00024995375537,20427681,4303 INDIANOLA AVE,UC Columbus,House of Worship,376.0
40.055816267495544,-82.97619068722037,20427695,4370 KARL RD,Mosque,House of Worship,378.0
39.93446771428572,-82.98082457142857,20427717,555 E MOLER ST,Refuge Temple Church,House of Worship,365.0
39.96855029930185,-82.98007164123841,20427720,206 N GARFIELD AVE,Bethany Presbyterian Church,House of Worship,371.0
39.95324244444445,-83.02200655555555,20427725,840 SULLIVANT AVE,Inner City Ministries,House of Worship,374.0
40.01757217681271,-82.96502312608692,20427753,2464 CLEVELAND AVE,Christ Liberated Sabbath Msn,House of Worship,373.0
39.96050733333333,-82.98594766666668,20427769,530 E TOWN ST,The Heritage Museum ,Museum,379.0
39.9557447,-82.9730766,20427775,457 GILBERT ST,The Holy Ghost Revival Center Church of Christ,House of Worship,371.0
39.986173622222225,-82.93141188888889,20427783,767 N CASSADY AVE,St. Thomas the Apostle,House of Worship,387.0
39.975518051416536,-82.980654322671,20427825,517 ST CLAIR AVE,Apostolic Glorious Church,House of Worship,371.0
40.031988350000006,-82.9694518563158,20427826,1652 OAKLAND PARK AVE,St James The Less Parish,House of Worship,373.0
39.98560595665343,-82.92345397428582,20427836,3007 E 6TH AVE,Living Word Ministries,House of Worship,387.0
39.8793684041644,-82.96444004256035,20427848,4299 LOCKBOURNE INDUSTRIAL PKWY,VFW Post 3424,Other,359.0
40.007767,-82.971129,20427875,2021 CLEVELAND AVE,Bethel AME Church,House of Worship,364.0
40.013647489795915,-82.96892016326531,20427899,1547 E HUDSON ST,The Good Shepherd Baptist Church,House of Worship,364.0
39.942053,-82.98815428998304,20427926,322 STEWART AVE,St. Paul's Lutheran Church & School,House of Worship,365.0
40.09896635,-83.0808816936328,20427941,7070 BENT TREE BLVD,Linworth United Methodist Church,House of Worship,384.0
39.91301982871235,-82.97473940370789,20427945,744 GLENDOWER AVE,Liberty Baptist Church,House of Worship,359.0
40.028506248443534,-83.01412038990162,20427948,29 E COMO AVE,Church On Como,House of Worship,376.0
40.016984347022074,-82.93410823615483,20427949,2283 SUNBURY RD,Mt Hermon Baptist Church,House of Worship,375.0
39.9970985,-82.99753124696048,20427955,365 E 13TH AVE,Living Hope Fellowship,House of Worship,362.0
40.062703400000004,-83.01185700436702,20427972,280 MORSE RD,Beechwold Christian Church,House of Worship,376.0
39.97582,-82.962727,20427975,443 JOHNSON ST,Emmanuel Community Baptist Church,House of Worship,371.0
40.01869149754512,-82.96005127573311,20427989,1889 GENESSEE AVE,Church Of Christ,House of Worship,375.0
40.0774551,-82.97454578345123,20427997,1640 SANDALWOOD PL,North YMCA,Community/Recreation Center,378.0
39.949247,-82.959413,20427998,1422 E LIVINGSTON AVE,Columbus Metropolitan Library - Driving Park,Library,360.0
40.117618224489796,-83.07583228571428,20428017,2280 HARD RD,Northwest Library,Library,384.0
39.91004875,-82.9662985,20428046,2740 LOCKBOURNE RD,Columbus Metropolitan Library - Marion-Franklin,Library,359.0
39.9868185,-83.0002225,20428076,181 E 5TH AVE,Fruit Of The Vine Community Center,Other,380.0
40.07139445147774,-82.86256162171516,20428078,1355 S HAMILTON RD,Reformation Lutheran Church,House of Worship,392.0
39.928873472451365,-82.99583108342115,20428116,1621 S HIGH ST,Southside Baptist Church,House of Worship,365.0
39.8914405,-82.829769,20428127,4595 GENDER RD,World Harvest Church,House of Worship,377.0
39.93844274193548,-83.05261632258065,20428131,853 BUTLER AVE,House of Prayer,House of Worship,370.0
40.03065922020873,-83.10297612686907,20428140,3777 DUBLIN RD,First Community Church,House of Worship,368.0
39.951508,-82.968556,20428152,684 OAKWOOD AVE,Holy Trinity Etheopian Orthodox,House of Worship,360.0
39.927622799925594,-82.89840198270018,20428178,2182 COURTRIGHT RD,Mount Carmel Worship Center,House of Worship,388.0
39.892702,-82.989389,20428184,275 COLTON RD,Southside Church of Christ,House of Worship,359.0
40.00143333020006,-82.95452976927311,20428185,1601 WOODLAND AVE,Greater St. Paul Church,House of Worship,372.0
39.94915441666667,-83.06029958333333,20428189,311 S HIGHLAND AVE,Second Community Church,House of Worship,370.0
39.95777571428571,-82.96237714285715,20428246,1390 E MAIN ST,Christ's Empowerment Ministries,House of Worship,371.0
40.07827795,-82.97532694120218,20428252,5400 KARL RD,Karl Road Christian Church,House of Worship,378.0
39.951427550000005,-83.00086991935191,20428262,503 S FRONT ST,Shadowbox Live,Theater/Concert Hall,381.0
39.89591145294954,-82.99538822765943,20428274,3253 S HIGH ST,American Legion,Other,359.0
40.01692337643639,-82.9887884250738,20428275,2555 PONTIAC ST,The Father's Heart International Church,House of Worship,373.0
39.950058142857145,-82.9579777142857,20428277,820 LILLEY AVE,Hope Lutheran Church,House of Worship,360.0
39.9567302569683,-82.9574205040208,20428291,480 LILLEY AVE,Image of God Ministries,House of Worship,371.0
39.92845755798165,-83.09605244406214,20428294,3699 CLIME RD,Anchor Baptist Church,House of Worship,370.0
40.041515200000006,-83.01938974790659,20428298,3909 N HIGH ST,Columbus Metropolitan Library - Whetstone,Library,376.0
40.01184724749468,-82.95502756796817,20428317,2020 MOCK RD,New Shiloh Full Gospel Missionary Baptist Church,House of Worship,375.0
39.931172,-83.090094,20428333,1112 DEMOREST RD,Trinity Assembly of God,House of Worship,370.0
39.995720250000005,-82.97901987925106,20428348,1494 CLEVELAND AVE,Mt Victory Baptist Church,House of Worship,364.0
39.941701,-82.885931,20428358,1573 ELAINE RD,St. Phillip the Apostle Catholic Church,House of Worship,388.0
39.946506899926334,-83.0579958503806,20428382,2216 SULLIVANT AVE,Church Of The Lamb Of God,House of Worship,370.0
40.10704047433924,-82.96517371186866,20428385,1970 SCHROCK RD,Worthington Moose Lodge 1427,Other,378.0
39.986846785714285,-82.94108607142857,20428391,853 N NELSON RD,Holy Spirit Church,House of Worship,372.0
39.98952333329432,-82.94120706750155,20428392,2330 AIRPORT DR,Martin De Porres Center,House of Worship,372.0
39.98462589915723,-82.91955542617946,20428400,3161 E 5TH AVE,Corinthian Missionary Baptist Church,House of Worship,387.0
40.02604485,-83.00182699603036,20428403,3055 INDIANOLA AVE,Studio 35 Cinema,Theater/Concert Hall,376.0
39.892882865508895,-82.83692998178903,20428406,5810 SHANNON RD,Place of Religious Worship,House of Worship,377.0
39.9606584,-82.97633549999999,20428424,873 BRYDEN RD,First A.M.E. Zion Church,House of Worship,371.0
39.949083,-82.959427,20428435,1425 E LIVINGSTON AVE,The Lords Table Ministries,House of Worship,360.0
39.995661300141705,-83.13797277081242,20428473,2436 WALCUTT RD,VFW Post 4931,Other,390.0
40.00678666709981,-83.00291639091976,20428495,2141 INDIANOLA AVE,Indianola Church of Christ,House of Worship,362.0
39.99675325,-82.97891022606869,20428497,1533 CLEVELAND AVE,Travelers' Rest Baptist Church,House of Worship,364.0
39.960354,-83.038792,20428523,127 N CENTRAL AVE,God's Glory Temple Church,House of Worship,374.0
39.94658942105263,-82.99750610526316,20428551,766 S HIGH ST,Zion Evangelical Lutheran Church,House of Worship,381.0
39.90878747623235,-82.96199513435417,20428552,1255 FABER AVE,Greater Grace Temple Apostolic Original Holy Church of God,House of Worship,359.0
39.95511505,-83.02779721001659,20428566,1061 W TOWN ST,Columbus Metropolitan Library - Franklinton,Library,374.0
40.06179906546883,-82.9334432773362,20428585,3191 THORNAPPLE DR,Columbus Ghanaian Seventh Day Adventist Church,House of Worship,378.0
39.97574933955453,-82.9706670761673,20428588,480 TREVITT ST,St. Mark Ame Church,House of Worship,371.0
39.92731923809524,-82.95627961904762,20428589,1402 SMITH RD,Smyrna Baptist Church,House of Worship,365.0
39.95560582608695,-83.05835482608695,20428608,2165 W BROAD ST,St. Aloysius,House of Worship,370.0
40.051574900000006,-82.97855004758333,20428622,4099 KARL RD,Christian Assembly,House of Worship,378.0
39.945884,-82.984476,20428658,476 E KOSSUTH ST,Wagner-Hagans Auto Museum,Museum,365.0
39.949596451157674,-83.05469515238332,20428700,286 BELVIDERE AVE,Imani Christian Church,House of Worship,370.0
39.98497771995222,-82.93038125511,20428731,2743 E 5TH AVE,The Church of Columbus ,House of Worship,387.0
39.95512697087082,-82.95320734232314,20428750,593 FAIRWOOD AVE,Royal Blood Christian Ministries,House of Worship,371.0
40.014480827586205,-83.01363255172414,20428765,2571 NEIL AVE,Open Air School Building,Historic,362.0
39.92874013971599,-83.06333241035276,20428770,2546 BRIGGS RD,Greater Columbus Church,House of Worship,370.0
39.94323082352941,-83.08464647058824,20428778,3220 SULLIVANT AVE,Westhill Church of Christ,House of Worship,370.0
40.01491395,-82.99883489999999,20428783,459 E HUDSON ST,Driven By Purpose Ministries,House of Worship,362.0
40.0995960874363,-82.94984253649166,20428826,6200 CLEVELAND AVE,Church of Pentecost,House of Worship,378.0
40.009102,-82.962546,20428833,2030 JOYCE AVE,Original Glorious Church of God in Christ,House of Worship,372.0
40.131476625,-83.016746875,20428851,8145 N HIGH ST,Worthington Christian Church,House of Worship,386.0
39.973195,-82.96786,20428856,1290 MT VERNON AVE,Gospel Tabernacle Food Pantry,House of Worship,371.0
39.999934,-82.949403,20428876,1533 BRENTNELL AVE,New Jerusalem Deliverance Church,House of Worship,372.0
39.922497866517645,-82.96419204003979,20428885,1228 MARION RD,Born to Win Ministries,House of Worship,365.0
39.926901064084554,-82.88440432100168,20428890,4293 DONLYN CT,Believers Fellowship Ministries,House of Worship,388.0
40.131804183372175,-82.99069776542498,20428892,8140 SANCUS BLVD,Lazelle Woods Community Center,Community/Recreation Center,386.0
39.991326,-82.8679201,20428914,900 HAMILTON RD,Airport Golf Course,Golf Course,391.0
40.07399404260886,-82.8319951992151,20428918,5021 HARLEM RD,New Albany Links Golf Club,Golf Course,392.0
40.014471,-82.983723,20428926,1000 E HUDSON ST,New Palistine Baptist Church,House of Worship,373.0
39.958893123458544,-83.03444486921752,20428942,33 CHICAGO AVE,Franklinton Vineyard ,House of Worship,374.0
40.02806227623208,-82.96417990133867,20428973,2956 CLEVELAND AVE,New Salem Baptist Church,House of Worship,373.0
39.974005,-83.002814,20428997,500 N HIGH ST,Greater Columbus Convention Center,Convention Center,379.0
39.92318359183673,-82.98925885714286,20429000,225 HINKLE AVE,Holy Ground Ministries,House of Worship,365.0
39.8929816576353,-82.98694409285288,20429015,3389 PARSONS AVE,Parsons Avenue Church of God,House of Worship,359.0
40.032055896551725,-83.11417855172414,20429049,3773 RIDGE MILL DR,Movie Tavern 12,Theater/Concert Hall,368.0
40.00006646932425,-82.79256753915136,20429076,745 WAGGONER GROVE BLVD,Eastpointe Christian Church,House of Worship,367.0
39.88203006182698,-82.99438692434134,20429082,210 OBETZ RD,Good Shepherd Community Church,House of Worship,359.0
39.897841650000004,-82.9922363685608,20429101,3050 S HIGH ST,South Drive-In Theatre,Theater/Concert Hall,359.0
40.099774924884656,-82.98192070273211,20429111,1555 CRANWOOD SQ N,Kingdom Hall of Jehovah's Witnesses,House of Worship,378.0
39.951645,-82.971447,20429121,657 S OHIO AVE,Ohio Avenue Youth Center,Community/Recreation Center,360.0
39.95284230612245,-83.09167136734693,20429123,35 DERRER RD,Abundant Life Tabernacle,House of Worship,370.0
40.00778455555555,-82.97088222222223,20429127,2040 CLEVELAND AVE,Sound Doctrine Baptist Fellowship Church,House of Worship,364.0
40.008816800000005,-83.00091336725447,20429133,2219 SUMMIT ST,St. Gregory of Nyssa Orthodox Church,House of Worship,362.0
39.9660471,-82.993109,20429136,300 E LONG ST,Long Street Studio,Theater/Concert Hall,379.0
39.93798577737023,-82.95453809967677,20429137,1428 FAIRWOOD AVE,Jehovah Rapha Outreach Church,House of Worship,365.0
40.01665358724832,-82.92907760402684,20429138,2300 N CASSADY AVE,Columbus Christian Center,House of Worship,375.0
39.98496685291703,-82.92495282930159,20429144,2954 E 5TH AVE,American Legion Post 157,Other,387.0
39.946404648720254,-83.08528737931137,20429146,3271 WICKLOW RD,Westgate Park Shelterhouse,Other,370.0
40.1232766646663,-82.98062966398436,20429151,1389 WORTHINGTON CENTRE DR,Worthington Park Library,Library,386.0
40.05789485,-82.95369120542762,20429152,4345 CLEVELAND AVE  ,New Mt. Sinai Church Of God In Christ,House of Worship,378.0
39.9648825,-83.00238825,20429163,40 W LONG ST,Downtown YMCA,Community/Recreation Center,379.0
39.986527550000005,-83.00645569596334,20429183,38 W GREENWOOD AVE,Rock City Church,House of Worship,383.0
39.99865834206543,-82.93981149284653,20429189,1415 SUNBURY RD,St. Mary Orthodox Tewahdo Church,House of Worship,372.0
39.946844652186016,-82.936442279024,20429201,1125 COLLEGE AVE  ,Jewish Community Center,Other,388.0
40.02181102999674,-82.95603859563683,20429239,2048 DENUNE AVE,Centenary United Methodist Church,House of Worship,375.0
39.90929920926538,-82.95569386957662,20429240,2758 BULEN AVE,M W Benevlent Grand Lodge,Other,359.0
40.056132000000005,-82.8593347254991,20429241,4950 MORSE RD,Beth Messiah Congregation,House of Worship,392.0
40.022985,-83.003908,20429264,350 E TULANE RD,Crestview Presbyterian Church,House of Worship,376.0
39.9211720358366,-82.93522915102058,20429267,6767 REFUGEE RD,Jerry L. Garver YMCA,Community/Recreation Center,365.0
39.90794414532339,-82.81804575698425,20429270,6930 LONG RD,Zion Christian Assembly,House of Worship,377.0
39.9932115,-83.00332869844854,20429326,1493 INDIANOLA AVE,St. Sophia Orthodox Cathedral,House of Worship,362.0
40.033794,-82.919856,20429329,2500 MCCUTCHEON RD,Jehovah's Witnesses,House of Worship,375.0
39.998852,-82.949443,20429340,1441 BRENTNELL AVE,Temple of Faith,House of Worship,372.0
39.9749274,-82.83771646851099,20429358,235 MCNAUGHTEN RD,Church Of The Redeemer,House of Worship,367.0
39.9688328,-83.0070629,20429386,200 W NATIONWIDE BLVD,Nationwide Arena,Arena/Stadium,379.0
39.9444466779661,-83.07661715254237,20429395,2909 PARKSIDE RD,St Mary Magdalene,House of Worship,370.0
39.97355973469388,-82.96980497959183,20429400,1205 HILDRETH AVE,Gospel Tabernacle Church,House of Worship,371.0
39.9778074,-83.01404971968503,20429427,386 BUTTLES AVE,Saint Francis of Assisi Catholic Church,House of Worship,383.0
39.93830489275977,-83.05387942068987,20429472,868 WHITETHORNE AVE,Whitethorne Church of Christ,House of Worship,370.0
40.031563,-83.007892,20429482,3400 CALUMET ST,St. James' Episcopal Church,House of Worship,376.0
40.05355864788658,-83.01824510321731,20429555,60 E DOMINION BLVD,Our Lady of Peace Convent,House of Worship,376.0
39.978948476190475,-82.84679648484848,20429567,5600 E BROAD ST,Forest Lawn Memorial Gardens,Cemetery,367.0
40.011535873748976,-82.95171231216156,20429577,2135 MOCK RD,Living Faith Apostolic Church,House of Worship,372.0
39.92589483658795,-82.88202296830637,20429582,4283 KIMBERLY PKWY,Church Of Pentecost,House of Worship,388.0
40.0645344,-83.0841152,20429583,2425 BETHEL RD,Meadow Park Church of God,House of Worship,385.0
40.01831404761905,-82.96518952380951,20429603,2507 CLEVELAND AVE,Old Tabernacle Ministry Church,House of Worship,373.0
40.0049638,-82.9878158997931,20429611,800 E 17TH AVE,Ohio Historical Society,Museum,399.0
40.003530395258224,-82.97375592378503,20429637,1824 CLEVELAND AVE,Living Waters Christian Fellowship,House of Worship,364.0
39.94912455,-83.1080802022741,20429640,200 GEORGESVILLE RD,Hollywood Casino,Other,370.0
39.957853,-82.95882025,20429643,478 KELTON AVE,Upper Room Church of God,House of Worship,371.0
39.96426645,-82.97940632026555,20429663,787 E BROAD ST,Shiloh Christian Center,House of Worship,371.0
40.11417660089736,-83.08842746022881,20429683,2764 SAWBURY BLVD,Sri Lakshmi Ganapathi Temple,House of Worship,384.0
39.964709472222225,-82.96164977777778,20429721,1459 MADISON AVE,Love Zion Baptist Church,House of Worship,371.0
39.998148,-82.962113,20429728,1548 WENTWORTH RD,New Tabernacle Church of Christ,House of Worship,372.0
39.9816125,-82.99475165329187,20429747,345 E 2ND AVE,Veritas Community Church,House of Worship,380.0
40.09178608692206,-82.9708187730799,20429748,6077 SHARON WOODS BLVD,St. Elizabeth Catholic Church,House of Worship,378.0
40.1257122,-82.98001346666666,20429763,7959 WORTHINGTON-GALENA RD,Korean Seventh Day Adventist Church,House of Worship,386.0
40.0475451,-82.97000704536106,20429764,3911 DRESDEN ST,Feddersen Community Center,Community/Recreation Center,373.0
39.942043,-82.856715,20429767,5164 IVYHURST DR,Pine Hills Baptist Church,House of Worship,367.0
40.04199725,-83.01941014234443,20429776,3923 N HIGH ST,Whetstone Community Center,Community/Recreation Center,376.0
39.959726125,-83.01751685416667,20429777,57 S GRUBB ST,Holy Family Soup Kitchen,House of Worship,374.0
40.0880286122449,-82.92685320408164,20429857,3680 WESTERVILLE RD,Forgiven Fellowship,House of Worship,378.0
40.058807937505506,-83.06426395379226,20429867,1621 FRANCISCO RD,Atonement Lutheran Church ,House of Worship,385.0
40.05785999658537,-82.99630728894142,20429895,4525 GLENMAWR AVE,Eglise Evangelique Des Sanctifies,House of Worship,378.0
40.06224711764706,-83.16088394117646,20429925,5027 AVERY RD,Russian Baptist Church,House of Worship,389.0
39.94591,-83.061151,20429930,2322 SULLIVANT AVE,Hope Christian Assembly,House of Worship,370.0
40.09453413129083,-82.99359818343957,20429934,6178 BUSCH BLVD,Gospel Outlet,House of Worship,378.0
39.99128895,-83.00668280272916,20429948,1423 N HIGH ST,Columbus Metropolitan Library - Northside,Library,362.0
39.9155504938089,-82.87928387726565,20429956,4410 REFUGEE RD,Liberty Hill Baptist Church,House of Worship,377.0
40.10537951278271,-82.98325600680278,20429962,2665 SCHROCK RD,Westerville Bible Church,House of Worship,378.0
40.01628792000402,-83.0201953651766,20429967,316 W DODRIDGE ST,Amarnanth Abbey-Union Cemetery,Cemetery,393.0
40.01416964710626,-83.00534206889442,20429978,235 E TOMPKINS ST,Community of Christ,House of Worship,362.0
39.952646068676984,-83.03095348626607,20429984,283 S YALE AVE,Total Deliverance International Ministries,House of Worship,374.0
40.05360992520618,-83.0193388251364,20430024,20 E DOMINION BLVD,Our Lady of Peace Catholic Church,House of Worship,376.0
39.98374885,-83.01775914679041,20430025,473 W 3RD AVE,First Brethern Church,House of Worship,394.0
40.065656363636364,-83.045813,20430032,4983 POSTLEWAITE RD,Faith Hope Love Ministry,House of Worship,385.0
40.0957722290372,-82.9935070319898,20430035,6360 BUSCH BLVD,Screens at the Continent,Theater/Concert Hall,378.0
40.07674855,-82.96772624814642,20430058,1875 TAMARACK CIR N,Victorious Life Christian Center,House of Worship,378.0
39.95549475,-82.97736925,20430069,830 E FULTON ST,Apostolic Lighthouse Temple,House of Worship,371.0
40.020707875341756,-82.96401100656168,20430083,1751 ABERDEEN AVE,First Spiritualist Church,House of Worship,373.0
39.9864725,-83.00895064431191,20430098,1189 DENNISON AVE,Thompson Community Center,Community/Recreation Center,383.0
40.035329809565106,-82.93226151526929,20430115,3650 SUNBURY RD,Ephesus Seventh-Day Adventist Church,House of Worship,375.0
40.068333729050146,-82.90912787739445,20430119,5441 SUNBURY RD,Northland Church - The Nazarene,House of Worship,378.0
39.847659070765054,-83.00173821460106,20430178,6000 S HIGH ST,Eldorado Scioto Downs,Other,359.0
39.89083372810155,-82.97439356322019,20430183,782 E WILLIAMS RD,Wesleyan Bible Holiness Church,House of Worship,359.0
39.992206956521734,-82.94713856521739,20430184,2188 WOODWARD AVE,Tabernacle Baptist Church,House of Worship,372.0
39.98985719237978,-82.94993763601025,20430198,1084 BRENTNELL AVE,New Season Christian Ministries,House of Worship,372.0
40.056272190280076,-82.8905796326163,20430207,4885 STYGLER RD N,National Church Residences,House of Worship,392.0
39.96329245,-82.99469515708324,20430234,212 E BROAD ST,St. Joseph Cathedral,House of Worship,379.0
39.99712813819706,-82.97448067031188,20430235,1250 WINDSOR AVE,Douglas Community Center,Community/Recreation Center,364.0
39.948869,-82.955065,20430250,1593 E LIVINGSTON AVE,"Elks Lodge, Harvey Alsten",Other,360.0
39.995188702806686,-82.94953844280113,20430272,1280 BRENTNELL AVE,Brentnell Community Center,Community/Recreation Center,372.0
39.971562,-82.918236,20430273,3100 E BROAD ST,Eastminster Prebsbyterian Church,House of Worship,388.0
39.9389535,-82.98469690637938,20430283,415 THURMAN AVE,Thurman Avenue United Methodist,House of Worship,365.0
39.965036749999996,-82.97266485975872,20430302,1049 E BROAD ST,Ethiopian Orthodox Tewanedo Church,House of Worship,371.0
40.06288395,-83.01630454074581,20430386,114 MORSE RD,North Community Lutheran Church,House of Worship,376.0
39.963912,-82.985135,20430410,501 E BROAD ST,Broad Street United Methodist Church,House of Worship,379.0
40.0001822871567,-83.0223291706587,20430437,1849 CANNON DR,Drake Performance and Event Center,Theater/Concert Hall,362.0
40.01421763636364,-82.97827154545455,20430454,1190 E HUDSON ST,Jehovah's Witnesses,House of Worship,373.0
39.95143219185642,-83.06046666488696,20430462,196 S HIGHLAND AVE,Spanish Mission Rock of Salvation,House of Worship,370.0
